,Quants,LogicalReasoning,Verbal,Programming,CGPA,Networking,CloudComp,WebServices,DataAnalytics,QualityAssurance,AI,Placed,Gender,10th marks,12th marks,Cgpa,Internships(Y/N),Training(Y/N),Backlog in 5th sem,Innovative Project(Y/N),Communication level,Technical Course(Y/N)
795,8,11,13,8,9.571363304334811,5.814004471636526,5.536773632524445,6.930565022715333,2.7065779561345966,2.7743316878838096,5.359304228140406,1,0,88.17207926057073,95.62103302024323,7.006734075481353,1,0,1,0.9995949277781435,4,-0.000735537053505363
796,17,17,17,14,7.5849614450203005,6.464896491574644,7.8213438994374185,7.601768625551699,7.048974495878666,6.092748448030186,7.172056363927004,1,0,95.44834723207279,88.91772552018662,6.382477668645007,1,1,0,0.9995045235802645,4,0.0005335126198477068
797,12,15,14,8,6.6119380511684085,6.073216601601687,7.280618176101296,8.321022227341661,2.7045547306446567,4.5706767355954545,5.865739256060137,1,1,83.46624801666061,79.99831890193994,7.880722938130361,1,1,0,-0.0001403085364991811,4,1.0003152520238978
798,8,7,13,23,9.814976493444558,5.139296107742184,8.763586900369248,9.200711783523195,5.591219422818363,1.940333556860171,8.594993681210328,1,1,81.69341676020247,93.41949202905741,6.6730956559389,1,0,1,1.000420590689569,4,1.001048381326915
799,16,20,17,16,7.488950132390618,6.738255901881815,6.053421579833119,7.905673906617875,5.677064588139714,5.643914324513272,7.482463694339163,1,0,65.25103520149013,80.13771066833668,9.165395817231792,1,1,1,0.9995642028750449,1,1.0004834818984452
800,14,17,15,11,7.877853426782846,6.723532310723561,7.881643599293978,8.21694817222886,6.9625026674294395,6.753911121320493,7.232567567940326,0,1,98.8259190864435,77.05466416357984,7.045534378370541,1,1,0,0.0004552669316906838,1,1.0001710252945293
801,16,7,10,15,8.416124499104304,4.737841290758259,7.889133803928253,7.301982082264082,6.797882245089701,6.460311536225111,7.084674115778497,1,1,61.73757967901699,61.53185965655361,6.33289571820363,1,0,1,7.584961459041911e-06,2,0.0011904401130177554
802,14,9,15,7,7.671813120349605,7.192179232161429,6.969279573070567,7.202794131194528,6.748590992621491,4.668853999939913,5.52784272188078,1,1,60.61929177872455,82.57488951992133,9.88062883069173,1,0,1,1.0002751727692474,4,1.0009514294016706
803,19,14,19,7,7.5854172268556175,7.281434861050835,7.599534332869708,8.336238931425966,6.644668916492426,5.681155628405228,5.408089604472675,1,0,66.28425510875236,92.85830938482124,6.9340077167166365,1,0,0,0.0006152728963228677,1,0.0017383045849739878
804,15,17,15,16,6.803359528653329,6.104131972661605,6.263620583887983,7.892007461424771,6.1456007272674364,2.3618619470017195,5.037052153025868,0,0,83.87054324235554,89.65553915449638,8.135597063666863,0,1,0,1.0004134079618903,1,0.9997635604591313
805,24,25,14,9,8.826532011403081,9.080097782410798,8.842691560304498,6.220273984856563,8.641558418766929,8.343790567808474,8.5635953649774,0,0,88.63700171308768,70.9511592369601,6.4442671412405295,1,1,1,0.0013091657294355796,3,0.002231579118767031
806,15,16,19,9,7.684173345034041,5.545659525094695,7.013620314003615,8.267106504787515,4.994152488049795,6.9415317116813995,5.464300316443656,1,0,84.04521614395448,71.27153676532414,8.610342523031042,1,0,0,-0.0001421895655553061,3,-0.0008941909925015887
807,11,7,12,11,9.708477732429776,7.1154773003330485,7.20421411746171,8.309948812036128,9.142020327361351,5.319159317591812,7.610165689967539,1,1,82.93072785560466,80.16706564266826,9.007188515001136,1,1,0,0.9988764656240902,5,1.0003481575772708
808,7,19,25,12,8.612489415299898,5.149773544501906,9.421494177853774,5.55164421804671,7.912914911612614,6.217816367417254,8.590598872597566,1,0,62.30347509613458,76.00111202082503,6.398488647687919,1,1,0,0.9996023787197571,5,-0.0008547942518236275
809,24,21,24,18,9.421613048289501,5.438251208735658,5.114273451568533,9.346097495252309,8.427374211325345,8.909023428326575,8.925276083931594,1,0,95.99775759907092,71.2052777378938,9.399807000784177,1,1,0,0.999469381697197,1,1.0003568583217064
810,7,7,12,23,8.947366942991936,8.235412821146824,8.77935867438361,5.904797154912438,8.80125264964687,8.310384560311698,8.612944984790783,0,1,82.0172597816233,67.01694952060913,8.254721441589977,1,0,1,-3.948905595957218e-05,4,0.9999024118607343
811,21,25,17,12,7.943533092748989,3.02432140184531,8.486118443960063,8.33042303366184,8.762402973853677,3.1555999523152893,8.028515010357905,0,1,73.63538705690915,72.56250917581357,9.35864857373587,1,0,0,2.188689865025133e-05,2,0.9991917550835642
812,19,14,14,14,7.104771662121093,4.766342167151852,5.99565989671595,8.245031187183102,8.04025481035397,5.5500285490104,6.111932021524188,1,1,93.50065749339304,84.50519101632435,9.375996226745835,1,0,0,1.0009784635127807,4,0.0008736863904967672
813,17,14,15,13,8.004747800089431,7.558752967702099,7.346273887085829,8.319463480790246,5.663729393624662,2.80724741698095,7.827850498652507,1,0,91.16150714754978,69.65870598059787,7.8207339445156645,1,0,1,-0.00039583631301190735,2,1.0004840084087396
814,7,8,12,14,6.650972060915654,4.997671468174294,7.461654536898116,6.963148607167833,2.6304681394367213,4.736425852211002,7.1769503503911425,0,0,100.0064637342657,73.65301177519777,6.279947899643505,0,0,1,1.0007573213728695,4,1.0012442333464024
815,18,13,21,9,7.081287113702191,7.304583849521399,5.14047876356111,7.581077353797659,8.641694740406363,6.385297742372339,9.522120419937446,0,0,66.85160521925366,96.61068715447709,7.035350175117434,0,1,1,0.9999775397272657,4,-0.0009836547787952
816,25,17,16,12,8.081116148599982,8.95516915153743,7.708449102974094,7.568400945261409,7.470728498855765,7.51029384437523,7.6527692208269515,0,0,97.6598881978759,81.20510470145344,8.105289783617156,0,0,0,1.0006219110290384,5,1.0005727257979296
817,12,9,12,9,9.75727028797523,5.259911987402545,7.237633423002046,6.9029879373984375,4.850720862472569,2.573003221151748,7.270055753833538,1,0,88.3641439859733,93.59720992714496,6.255181960394381,1,1,1,0.9993645861970789,5,0.000428282778358455
818,19,9,13,14,7.049137334463556,5.432194212616219,7.809375217675914,9.036688267025136,2.8126447019933014,2.6201742035831375,5.621349046823091,0,1,70.30529583460067,72.57836868564256,7.570007899189354,1,0,0,1.0002764412365022,1,0.9993190597305971
819,16,13,15,15,8.290317194689594,6.9230929366173175,7.253010946787086,8.04393444154995,5.5630647825915815,5.819610175461084,5.614248612939917,1,1,81.2085098644822,78.82120562697747,7.790922333141388,1,0,1,0.0003960968251998433,4,1.0007348082400185
820,10,10,13,11,7.337610331128647,4.8436775388235205,7.222011052049816,7.180366299703291,3.9977466065018445,4.7710107327407965,4.4354019250491055,1,1,99.67640764418543,92.82187445906413,8.292036659833359,1,0,0,0.9995146502520424,1,1.0009271021179027
821,14,14,20,23,7.376452876807575,3.03756335248934,8.256125739090676,6.410636373557261,8.005106416719064,7.335729855136075,6.40815012574598,0,0,84.11756542213814,71.34951955857893,8.035514601262783,0,1,1,1.0006488814098553,2,1.000470031057219
822,14,18,17,20,7.216092261524844,6.627369309233199,6.710204273867932,8.20714752177265,6.934401342380203,3.0206358860069655,5.182973775274407,0,1,88.46290951442539,78.99358128982017,8.164775883767796,0,0,1,0.9996808337517386,1,1.0001035541279284
823,14,11,25,12,7.572678233702438,7.1554646814129,8.745290973629718,7.520009396599159,7.0729373916675735,8.468953825054925,8.690720071087311,0,1,96.72700427089879,94.2893072965363,9.453911708764533,1,1,0,0.0006002405236067728,2,1.0006828761812958
824,14,18,17,14,7.764812122167559,7.264709546879796,6.918070626607878,7.754965980859027,5.832258983184115,5.6208080704015915,7.319395074036532,1,0,80.51007303801211,72.88250066318149,9.388247508421545,1,1,1,0.9993476110471889,1,0.9994929106790109
825,10,11,11,9,9.4938035152074,8.416386037376274,7.20643658303314,8.684706786060765,3.8300877480987836,8.10900834619795,8.579893978761554,0,0,97.45225244880729,62.76035578453421,7.5089136361458815,0,1,0,-0.0010450571011849875,5,0.9993100139378523
826,13,12,13,9,9.814958871025148,4.728329263218374,6.03304357843425,9.286170109546678,4.3392035915732174,8.776748388788551,7.995107477436864,0,0,88.72702111113723,61.76753074129128,6.43678166424423,0,1,1,0.9995185931098365,3,1.0001024219247316
827,7,7,17,9,8.777790742994608,4.4891734773977525,8.703464455925475,6.550041498154055,2.7403729914156876,4.532262637199526,7.991579573345292,0,1,96.72414331792854,87.55724796192163,8.615253847923887,1,1,1,1.0000563580832724,4,0.9997829421263186
828,7,14,24,9,9.825854765919923,5.143232880517426,7.472217232022081,8.219545144315518,4.078009654071344,2.605727247630216,5.320090779795089,0,1,78.66623681953365,93.46791225634092,7.365272757772297,1,1,1,0.9997182980979826,4,1.0005056608159175
829,14,21,24,11,9.813526473711876,7.227245180528401,7.179721966189049,6.877650593291052,4.270294362168808,3.2902566182457154,9.521362880395747,1,0,62.3105406102824,91.44362251687713,9.047258314841802,1,0,0,0.9996216406094908,4,1.0013513501768898
830,16,14,24,17,8.0539991245408,5.874369642818159,6.327970370715884,8.08478540034896,7.412241263789167,4.278575769264529,6.650369913376573,1,1,99.72934596711988,63.048509078851076,6.386361448060866,0,0,1,1.000887767644396,2,1.000676103909762
831,17,18,10,17,8.01767903618536,6.948510941595897,4.96893279678729,8.349416895085778,7.045246876747215,6.1642949274232794,6.278467470953659,1,1,83.9753335087822,77.06858416127497,7.071782353120252,1,0,0,0.999682392366004,2,1.001232547265335
832,15,20,14,12,8.533477303448635,4.832460569681787,7.066754549799095,6.2328003777861465,5.708088866618278,4.5196014714930355,5.4056066806304885,0,1,84.99401054362106,97.73889611965959,8.122122764602452,1,0,1,1.0005318861288994,1,-2.338520716028109e-05
833,14,15,13,12,9.605032456043167,6.076246295842406,6.225677956842557,8.267948662038556,7.127213314155842,2.473530315066516,6.395256159080021,1,0,83.90023190276999,78.99888254645577,7.126273907763089,1,0,0,0.0003299951091591093,1,1.0007905935531067
834,12,16,25,12,7.212730384467543,9.095164932802337,9.425237142903566,8.846031259300558,8.037312006399027,8.761169042971062,8.008053278142887,1,0,96.02611820499247,75.99757212654835,9.435246593449401,1,1,1,0.9989558681912082,3,1.0017255181664964
835,13,20,21,22,7.1577826659880674,7.892918708155599,8.826909646700578,9.320388740377819,3.0097664825362704,9.38490035007475,9.202079814549371,0,1,98.05204681895542,71.385865011748,7.7005088518020495,1,1,1,-0.0011821603491972222,3,0.9995867403304475
836,14,18,18,9,7.269631651236286,5.592720516966466,7.499263130849424,8.331410727511631,4.959508228718464,2.41890869525929,7.539873028735991,0,1,84.08455943066846,86.33228130628663,6.949244233648963,1,1,1,0.9999072522673117,4,1.0008881237699117
837,20,18,14,12,7.523863825895679,7.100976047016211,6.467491866723016,6.598516351908449,3.9706577536010252,4.5398586572374855,5.460659414694659,0,0,96.42058595569063,91.26911863912535,7.1149001405937105,0,1,1,1.0005230961927158,1,-4.628428189165535e-05
838,10,7,15,14,9.77405326310615,3.6729561278379332,5.485323925777918,8.287645751982703,7.346451295630098,1.9642690105611573,6.184844403394598,0,0,88.86797937683416,82.78468669358456,8.05578623071566,0,1,1,1.0001096951074473,1,-0.0017532567903865224
839,10,7,14,12,7.4237779120100384,3.3065952584530773,6.989184994801098,8.306785477893479,3.2888732268492085,2.381252685939682,6.282635221651924,1,1,83.79630042146874,70.78709236034356,6.932065114440491,1,0,0,-0.0004319373698881081,2,1.0003019973345573
840,18,15,18,16,7.896559559324637,6.1684848952760944,6.844650267907186,7.94931454732862,7.4360264213517135,4.769403563274956,5.761245504901718,1,0,62.26912333415912,78.89707114425747,8.303621625245782,1,1,0,0.9996616748292585,5,0.000189124814640705
841,23,16,23,8,8.903674987043301,7.940170905254066,9.275037496471532,8.812815583761086,8.081830472435374,6.871910215840111,8.87758988747483,0,0,99.73975461173589,78.29377116027182,8.028746893183477,1,0,0,-0.0009514251868642762,4,1.0011062065387053
842,25,24,13,18,9.632383814375961,8.96851730734261,6.668568272464857,9.357616737283546,6.96696016616002,9.117666504806314,8.011343387429504,1,1,84.78174034415716,82.04604565770423,6.694395797471422,1,0,0,0.9991815777693608,4,0.9999174589138453
843,14,20,19,16,7.8553957241160175,6.697917843304014,6.8261639789488,5.673480837519489,5.3839588907479055,6.811556900960954,7.485494462412105,1,0,95.21996008216432,90.86600962369867,6.865075598906606,1,1,0,0.0003193321899587202,1,1.0009808362051367
844,20,18,22,7,8.331397948684534,8.410379118516843,7.300238397077074,8.400364512282492,2.670169513282579,5.139171126771321,8.91872689808451,1,0,97.64546528129596,75.31141646902535,6.324020724500118,1,1,1,0.99933543926714,2,0.9997698558019441
845,21,7,7,12,7.410655540866221,4.968990637756486,7.125862872235762,5.806934812164389,5.087181601549972,8.228600787807839,9.302789519338932,1,1,90.51593541190203,61.08452845251643,6.781893727326157,0,0,0,0.0005868450047936711,1,0.9997464705933576
846,14,12,17,14,7.032266146193734,3.2766699174991434,7.020475666208469,6.180039238261757,2.670050116798149,4.449077352259583,4.488186756389218,0,0,96.2590801572524,63.0058271374488,6.600232167221267,1,1,0,0.9995077192425247,1,0.0022136378441058183
847,16,15,17,9,7.832324299653255,5.72618874503865,6.33771900857808,6.530900534817492,7.079257703099171,4.748166987243968,6.347317493305562,0,1,81.36513821812447,65.40074884851613,7.938022732656967,1,1,0,1.0007809098572864,5,0.0003313485317925315
848,22,19,25,13,8.305000636485403,9.078350276587996,7.555937612295879,8.28775846109448,5.850729023723021,4.816188965915802,8.905626643251418,1,0,94.09165931625353,66.96625461422104,7.107340095823495,1,1,0,1.0003461052816138,4,0.9998781083311163
849,24,17,19,8,8.362214410492976,5.8776150478706795,6.850914148205025,8.823619788228823,5.045877663793044,7.961003753877772,4.7806017853028235,0,1,84.67614203843695,96.56175763395127,6.254819460521504,1,0,1,0.9996162630133414,4,1.0016691129952453
850,15,17,17,14,8.142399915141276,6.575385342558614,7.779151749632212,7.025197234119578,6.5729946932891306,6.817306306610142,6.841251867035251,0,1,68.99131127265544,90.79907849905216,7.024901270606193,1,0,1,0.9991116947349653,1,0.9997926770296127
851,18,15,19,12,7.618171943300524,5.959462734685135,6.725616819169882,6.588858469761114,6.587278760406615,4.439560726667798,7.4342074279913755,0,0,96.02479793498091,78.99879746434522,9.886090409304108,1,1,1,1.0009641245872518,4,1.000966616482905
852,16,18,17,16,7.893420064077454,7.55818972971013,7.562749305666899,7.7583816196784685,5.996742856910308,6.6348420567265824,6.824198290716446,1,0,80.46120820146145,95.83037199553246,7.943918190383302,1,1,0,0.9998324264238748,1,0.9997154405432805
853,12,21,10,23,8.793436721379466,9.16240392151631,9.337666786897111,9.38831925609797,8.921710320225435,8.371107310127867,8.620440192661428,0,1,66.85368905815474,81.97349829941489,7.129409851238307,1,1,1,0.9999691031106043,4,0.0025032218212320866
854,15,20,19,16,7.89092954357532,7.29747956734301,6.928224536440006,8.162108420614896,5.616105808328466,5.771987950475601,7.245273796284768,1,1,95.30935211229807,74.29347910024065,7.90888866701718,0,1,0,-0.0008291581040153417,1,1.0009839873783524
855,16,25,17,11,9.774272081413976,8.895423944716944,8.500552905880141,8.957471705590237,6.534280601036078,4.830110018466549,6.934296759448278,0,0,77.07285545892437,64.74656565924361,8.383153520793847,1,1,0,0.001118308538453132,5,1.0010216251781383
856,14,15,17,13,8.396869452152883,4.676878820570065,7.036943181196943,8.367989739857682,6.107005049564594,6.337801407304007,5.499408371331751,1,0,92.62275204868605,98.39868033211611,6.71141724108247,0,1,0,0.9996479786085147,4,1.0003360612662031
857,7,11,23,9,8.666111286722632,3.728613764792043,6.040466678196253,8.353107730832491,8.838831743848987,4.038449170616767,7.27066539635609,1,1,61.141594023402114,64.1154765218196,7.585640485589659,1,1,1,0.999504028707036,5,-0.00029625103859365847
858,18,14,13,13,8.297789120395173,7.116655373397291,7.806816864746608,7.779078239331306,7.4494297169112444,6.307839771138177,7.229305002435236,1,0,93.48590184416705,86.62454371728298,9.745125942840161,1,1,1,0.9991994419048955,4,1.0012808630296655
859,7,11,14,12,6.637078649213247,5.820270193966509,6.935786453031804,5.675778264051276,5.4050955281259325,5.9104183748622345,5.754975527594343,1,0,99.62655128498197,80.38649665122023,7.977090983492305,1,1,1,-0.00019533443004836725,3,1.0002220430144226
860,8,24,25,12,6.482184563624084,8.925961026146213,8.460662244495376,8.31250805501661,5.73984217127844,8.393190842318077,9.450738011821601,0,0,89.36020774730231,97.33411396863517,6.274742648950719,0,1,0,0.999239523431812,1,0.999492030498624
861,15,18,14,19,9.942530918835343,5.949972833908851,7.109257547063468,7.190053751714939,4.018038470126807,1.8561558548063601,9.009724281867038,0,1,71.90673717311111,92.3981440374079,8.59219611863801,1,1,1,0.9998637761569588,1,1.0007268693224025
862,18,17,24,9,7.7961043203047495,5.26587258214722,8.253532737648982,9.123091661196137,5.735176590735217,7.418286871193785,8.888651047655625,1,1,83.4967946895782,66.75737105036247,6.36295374059154,0,1,0,0.00012987266221361845,1,1.00036114534531
863,18,17,17,16,7.6315557828876095,5.0456689716122485,7.119140279920167,7.60100900777344,6.124874498137048,5.694273420306546,7.333214819602588,1,0,92.77884558304333,93.4135741240537,8.268045320681507,1,0,0,0.001810465604716407,5,0.0017152529912817292
864,16,24,22,14,9.867981649579999,8.682685363040003,8.483792885089374,7.935492742299468,6.814020367779186,2.8326560403731853,9.03784983692687,1,1,96.62324684169332,97.59824364822366,9.2112050970898,1,1,0,1.0001185895343794,4,0.9999271317074325
865,22,20,16,16,8.552305377003082,5.138070136514595,4.873904042304627,6.400757186019062,6.947347100436898,5.920273337370286,5.492118770353831,0,0,96.08550713364522,80.97086367648583,9.55677621548915,0,0,1,0.9991949735989027,5,0.0005682624301216218
866,22,13,24,25,8.624607692233143,3.3661731232411256,5.084241357008874,8.394665873626728,5.4425385898098115,5.106214461650939,7.295784415512975,0,1,61.196881586050395,77.29882241215876,7.936906786565762,1,0,0,0.9989744680697965,5,0.0009597591762696584
867,12,10,12,14,6.990617341016015,2.809664095740748,7.095828662095414,7.405460920794317,2.503075452296231,4.021083582519352,4.469465703209623,1,0,61.20718672409406,94.8430872948988,8.761040397152913,0,0,1,-0.0009602496717197707,5,0.0012712492349525669
868,11,10,7,9,7.7580753074756394,6.993220332802195,7.212202686406186,5.59100449654679,2.947080408457298,6.704870546571565,7.2701396462586185,1,1,84.89982002298424,76.96919436581916,6.449579316210313,0,1,1,0.9998683661192869,1,0.0012816831869574526
869,24,21,13,12,8.658419868456825,4.375839862357366,9.369540924313364,5.999240130921159,7.990278842260178,2.5701689591727788,7.5528785538278225,0,1,82.84563989018737,66.64548917196241,7.934969318086102,1,1,0,1.0004315837572368,4,1.0005110467249623
870,17,7,17,15,7.676016400851857,7.593104921978051,7.908418059009897,6.3932467431439255,7.448641189404445,5.599394338834054,6.3437390631560175,1,0,94.57393344113875,80.4975175420732,6.222198927986013,1,0,0,0.0016895617468276533,1,-0.0003945489223212024
871,19,8,25,23,9.915130287506663,8.980353178987745,4.940346645575475,8.26369288215403,6.222985505992899,5.600743230089215,6.29088140235042,1,1,66.86559833537981,71.37650652095392,8.216382646800879,1,1,0,0.9999989106299787,2,1.0004880276766757
872,19,7,14,11,8.525074104110345,3.559619585178304,8.031391861300984,6.997989679159176,8.115198265188113,5.9887799631200025,7.356475853369009,1,1,97.69204010718539,72.55578632912568,6.5544957049913535,1,0,1,3.430910525039424e-05,4,5.260565729293942e-05
873,8,7,13,9,7.054917953727596,9.068333846564562,9.300978588834706,8.96962436082915,8.936801279688588,9.100024780875502,9.203775063948386,0,0,66.56245065357022,61.737875947356805,9.28436564914093,1,0,0,1.0001307677498816,5,0.0018497065041250466
874,21,7,9,18,7.191221030213503,7.2620857551331515,9.15798299137024,6.594939054870854,3.9707185031634995,4.333235787838017,8.392907711118644,0,1,82.88346013749016,61.39891794568288,7.140576892872866,1,1,0,1.001104983684959,3,1.0006650546270177
875,12,17,14,19,7.492966596348054,3.7888631416633523,7.105212239443587,6.9534751542384186,2.695704171374998,5.1782824969776895,4.485008787115163,0,1,97.17290813944619,68.41653642108021,8.149900238692409,0,1,1,-0.0013224072552056227,4,0.0004917695274416174
876,15,13,13,12,7.636022381972698,8.039352651535172,7.1280378802108615,6.890352787311785,2.773507804971541,3.960580676105309,4.413609914108049,0,1,85.13079910272265,81.74345165138017,7.42431724332859,1,1,0,0.9991873167753165,4,0.9999027944808019
877,25,24,12,23,8.616366798015656,9.12570549097007,9.222404524272802,8.929669976109183,4.878035286897075,8.432495278195514,8.863951399710169,1,0,93.74865909672094,73.54297698437854,8.508844663133651,0,1,1,0.0007833795270208475,2,1.0010367887959866
878,16,17,15,16,8.411442689319498,4.877283479702887,7.797211907024922,7.867938578327285,6.864969269368992,6.851981743052295,5.489046435815008,1,0,96.72152877411911,92.83217640753155,7.613925550345144,0,1,1,1.0009524996894013,4,0.0009835462558371027
879,24,21,25,9,9.840787622968463,8.99606546147839,9.393771307168176,8.77494644075174,3.929567602438873,8.73346675330109,4.907386383132933,0,0,63.52647861375769,81.28752753035063,9.802992488878441,0,1,0,0.9993291801714855,4,0.0008884631243567061
880,14,18,17,7,8.07092637864739,5.506747867199428,7.7370321318606665,8.359160265339577,5.729129135454205,4.766215573656651,5.440979154667008,0,0,99.54323459783323,79.68257691419407,7.813632547944531,1,1,0,-0.0009209178577836341,1,0.9995384847668954
881,15,14,14,12,7.874082279779041,8.101393832122794,7.590947238822081,8.447486203841516,2.4996810219729446,2.94891726309858,8.572349340773536,1,0,87.07772382558068,91.99377799658748,9.022678205368262,1,1,1,-0.0006321853352911606,4,0.00029505720980177566
882,12,10,12,22,7.515957819228206,4.012510609057281,6.985545748204133,6.917564216774414,3.791098906752063,6.10375827047319,4.693046849693196,0,1,91.29111350199382,78.56409882950129,7.144447326774874,1,1,1,1.0001718790675354,1,0.9994678842975842
883,17,7,12,12,7.882144939201846,6.142355209994222,8.025144293695348,8.225501181271316,2.7360471089290224,2.9984171564024664,5.208652510320689,1,1,71.63521009288662,68.20613657682821,7.151331838141774,1,1,0,0.9993982110467897,1,0.9999024065827365
884,14,11,20,23,8.373860129119393,4.869762830901377,7.027193338280006,6.4131486676630445,5.7344662447078365,7.039794736045175,6.422913696803902,1,0,95.72628184303055,93.99405648304126,7.202064758282571,1,1,0,0.9992447676170735,1,0.0003672168850314072
885,17,14,13,9,7.52106951680049,7.124639101063281,5.964260698039997,8.309833567725326,3.4490987786321083,7.9698572776979635,5.991063610766549,0,1,98.03720201286939,81.92374657859112,9.194794564534819,0,1,0,0.9999920828647507,1,-0.0007527107909905832
886,17,15,10,16,8.345786094270016,7.293033370790532,7.045151730568534,8.339189634101317,6.118148337834926,5.742136590127986,5.575770123422307,1,0,97.91565986789685,80.45904365409467,8.199793577579285,1,1,0,0.9995801440708535,4,1.0004676168062587
887,11,11,14,13,7.516836802117105,4.890645419360818,7.330407006962252,7.107798100159867,6.12838757405495,4.965375284563668,4.977044336684814,0,1,83.52523238179388,73.6108224371235,8.296099708313875,0,1,0,1.0010581792894728,1,0.00018774740490638033
888,15,17,19,16,7.872034978517301,4.668743309554108,7.793799498892971,7.879875352934076,5.558376939060604,6.104791736693038,8.795613296112794,1,0,71.12598294592706,93.84230943563877,7.908864679549205,1,0,0,0.9996051741493537,1,0.00018014169221036548
889,15,14,16,14,8.060869028920116,7.137990856829452,8.25846833525577,7.905354381079463,7.287342571456874,6.7399904415487555,7.134048156145611,1,0,97.02668286110789,89.47322170164614,6.765349958434296,1,1,0,0.9987927115347573,4,1.000220306395157
890,8,22,22,23,8.824452118224801,3.4939583006769426,5.64460384576582,5.992851111047974,7.9627206748590895,8.744276987071022,8.5923573580005,0,1,96.8483994581656,62.57184600038644,8.809755964753768,0,0,1,1.001180365696034,3,1.0000731636826785
891,11,18,14,11,7.391803394215037,4.85211427219348,7.530247268469392,8.235824919588765,3.5487182230098324,5.147650048117078,5.522733507158347,1,0,81.99071223422324,97.30224801419297,6.159890176520178,1,0,1,-0.0012411146662201504,2,0.999918404775279
892,21,17,12,12,7.012177394720888,5.683988584940973,6.601944701315881,7.935331799401358,5.264175861119313,5.080615499998586,5.474680442218177,1,1,72.62410564193523,61.08713775408076,7.082371461210683,1,1,1,0.9994372345326423,5,1.0002379904054473
893,18,14,15,16,7.619184154995074,7.202495033349406,7.526357485631287,8.068811852006691,7.328492897822638,6.7037416184128205,5.50867368919977,1,1,82.55768308446933,68.77014514262501,6.285740395397095,1,1,1,0.9994924010774012,4,1.0012773770986558
894,22,9,25,11,9.593214327929394,6.845322208795736,9.24729132599409,9.439002124790933,8.74356143449003,8.980674776193716,9.1917086523834,0,0,84.41503513977568,81.48045030303295,6.76361519544359,1,1,1,0.9995744134441207,4,0.0007849118088131161
895,15,11,10,11,8.562785321008484,6.006515530557024,6.328567224792977,6.448760260647676,6.601592020379623,5.884311421849311,5.901061197504904,0,0,88.25562216824315,62.89242691604779,7.062949994067411,1,1,1,0.00047130717424948427,1,0.0007791557882061866
896,7,10,7,25,7.11883480310314,3.625367013239296,5.981415593808351,5.688023180988068,4.867625706966321,2.2623792560780625,4.542496853010919,1,0,83.05128139470108,61.144401817400805,6.801990119533986,1,1,1,0.999346014424348,4,0.0004079783809396218
897,20,11,18,11,9.71531001064794,3.6346263857989394,5.976124091448523,6.45191540248871,4.097031979107795,5.036804812652588,8.816670051598523,1,0,65.42454935438414,80.741699647046,6.284692519901856,1,1,0,0.999647028026388,4,1.0007584949834578
898,22,15,12,12,7.184526778625634,3.761182264414141,6.917983796221533,5.50959951372288,3.6260329338941935,5.166274743404559,8.720638268308427,1,0,79.91343573077758,72.26388174390881,8.322585503374462,0,1,0,0.9992802902163074,1,1.0010464732074895
899,14,17,10,19,8.724209727740922,5.199534158172767,7.7595520751413565,7.89355100238096,6.385123481807254,4.67652367789183,8.304161354686373,1,1,83.05144300217347,79.72642261959238,9.297611928125697,0,0,0,0.9995874866079122,3,1.0001482981732435
900,14,24,17,17,8.317447916671659,7.0490312859229745,6.212175077231132,7.89976447502167,3.8823554359282673,4.626825545257142,8.939100339372434,1,1,98.18052072090333,80.10336192862239,7.985003237706586,1,0,1,0.999560956385837,4,1.0007683616913123
901,16,15,21,16,7.284697004275285,4.73546424463293,7.1954039436221695,8.343865922982733,7.90811799375789,7.471156295464659,8.007123108858726,0,0,82.51503930986598,77.30489633912217,8.177635171318988,1,1,0,1.0000764730054803,1,1.0004895623540606
902,17,14,17,16,8.436789612281311,7.247350448537549,6.908091071151127,8.334183162797473,6.818542353469403,5.602071208437833,7.348155796825913,0,0,91.78884476410336,70.8575693640519,8.336671263696621,1,0,0,0.9992925628622372,5,1.0008275259342783
903,14,16,12,16,7.856493243271459,5.8502811667150185,6.455424981583008,8.41399158680144,5.825660920027998,5.758513126249115,5.938305726728585,1,0,96.52331028922514,97.72658816592643,9.379994007631124,1,1,0,1.0004405452967537,4,1.0007879407240088
904,19,17,13,15,8.0437479781864,9.050131014857541,6.648625100235188,7.530204138062536,6.037113149263828,5.452213465854463,7.205594049966093,1,1,84.49164280296121,74.70321933297365,9.32481759214419,1,1,1,1.000890149445079,5,1.0003286468867436
905,12,8,12,9,9.549824254711842,5.9292129395161375,7.29630947923929,8.405716447527443,2.7559932131899716,6.000545387999909,7.300547539266152,0,1,84.90503071131326,84.6315776351867,6.472212953581759,1,1,1,1.0001726739379582,4,0.9997524003826821
906,14,17,16,12,7.65403477263963,2.925369119844459,7.240482016723842,5.649728278494355,3.754971376982325,2.7984140778557114,4.504770506928079,0,1,91.94073827609482,91.11708571699471,8.098793548694873,1,0,1,-0.000840392232534722,4,1.000416738804762
907,14,18,9,14,9.49755048317624,7.095641831506315,7.464398584898313,8.241977007247629,5.629264030672361,6.733017196068547,4.951414075777633,1,0,95.31386690613265,65.33139890196654,7.150905520570275,0,1,0,0.9997477851875982,1,-0.0008968540286997444
